entity_id,risk_score,top_factors,reason_text,intervention_tier,bias_flag
STU-01107,0.0722,"['ratio_curricular_units_2nd_sem', 'Debtor', 'Curricular units 2nd sem (approved)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, debtor, and (mitigating) curricular units 2nd sem (approved). No immediate action required.",Low,True
STU-01108,0.7338,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Course']","High risk due to tuition fees up to date, (mitigating) ratio curricular units 2nd sem, and course. Immediate review recommended.",High,True
STU-01109,0.0643,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) course. No immediate action required.",Low,True
STU-01110,0.0626,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-01111,0.0646,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-01112,0.0647,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) admission grade. No immediate action required.",Low,True
STU-01113,0.7249,"['Age at enrollment', 'Course', 'ratio_curricular_units_1st_sem']","High risk due to age at enrollment, course, and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-01114,0.0682,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and unemployment rate. No immediate action required.",Low,True
STU-01115,0.0629,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (approved)', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (approved), and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-01116,0.8937,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', 'Curricular units 2nd sem (evaluations)']","High risk due to ratio curricular units 2nd sem, tuition fees up to date, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-01117,0.0678,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) age at enrollment, and (mitigating) admission grade. No immediate action required.",Low,True
STU-01118,0.2451,"['ratio_curricular_units_1st_sem', 'Age at enrollment', ""Mother's occupation""]","Low risk. Key factors: (mitigating) ratio curricular units 1st sem, age at enrollment, and (mitigating) mother's occupation. No immediate action required.",Low,True
STU-01119,0.066,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-01120,0.2744,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Previous qualification (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, ratio curricular units 1st sem, and (mitigating) previous qualification (grade). No immediate action required.",Low,True
STU-01121,0.0625,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-01122,0.0655,"['ratio_curricular_units_2nd_sem', 'Previous qualification (grade)', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) previous qualification (grade), and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-01123,0.0722,"['Debtor', 'Course', 'ratio_curricular_units_2nd_sem']","Low risk. Key factors: debtor, (mitigating) course, and (mitigating) ratio curricular units 2nd sem. No immediate action required.",Low,True
STU-01124,0.067,"['ratio_curricular_units_2nd_sem', 'Course', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-01125,0.0668,"['ratio_curricular_units_2nd_sem', 'Course', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-01126,0.0895,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and age at enrollment. No immediate action required.",Low,True
STU-01127,0.8818,"['Tuition fees up to date', 'Debtor', 'ratio_curricular_units_2nd_sem']","High risk due to tuition fees up to date, debtor, and (mitigating) ratio curricular units 2nd sem. Immediate review recommended.",High,True
STU-01128,0.0636,"['ratio_curricular_units_2nd_sem', 'Displaced', 'Curricular units 1st sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) displaced, and (mitigating) curricular units 1st sem (grade). No immediate action required.",Low,True
STU-01129,0.0648,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Application order']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and application order. No immediate action required.",Low,True
STU-01130,0.0667,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, admission grade, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-01131,0.0807,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Curricular units 2nd sem (approved)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) curricular units 2nd sem (approved). No immediate action required.",Low,True
STU-01132,0.0639,"[""Mother's occupation"", 'Tuition fees up to date', ""Father's occupation""]","Low risk. Key factors: (mitigating) mother's occupation, (mitigating) tuition fees up to date, and (mitigating) father's occupation. No immediate action required.",Low,True
STU-01133,0.0628,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Displaced']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) displaced. No immediate action required.",Low,True
STU-01134,0.8966,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-01135,0.8942,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-01136,0.0641,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (grade). No immediate action required.",Low,True
STU-01137,0.6449,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', 'Admission grade']","Moderate risk influenced by ratio curricular units 2nd sem, (mitigating) tuition fees up to date, and admission grade. Review within 30 days advised.",Medium,True
STU-01138,0.0856,"['ratio_curricular_units_2nd_sem', 'Application order', 'Curricular units 1st sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, application order, and (mitigating) curricular units 1st sem (grade). No immediate action required.",Low,True
STU-01139,0.0624,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-01140,0.0694,"['ratio_curricular_units_2nd_sem', 'Application order', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, application order, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-01141,0.1066,"['Tuition fees up to date', 'Scholarship holder', 'Application order']","Low risk. Key factors: (mitigating) tuition fees up to date, (mitigating) scholarship holder, and application order. No immediate action required.",Low,True
STU-01142,0.6542,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Curricular units 2nd sem (grade)']","Moderate risk influenced by (mitigating) ratio curricular units 2nd sem, admission grade, and curricular units 2nd sem (grade). Review within 30 days advised.",Medium,True
STU-01143,0.0727,"['ratio_curricular_units_2nd_sem', 'Debtor', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, debtor, and course. No immediate action required.",Low,True
STU-01144,0.0695,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-01145,0.0764,"['ratio_curricular_units_2nd_sem', 'Course', ""Father's occupation""]","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and father's occupation. No immediate action required.",Low,True
STU-01146,0.076,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). No immediate action required.",Low,True
STU-01147,0.0807,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and course. No immediate action required.",Low,True
STU-01148,0.2136,"['ratio_curricular_units_2nd_sem', 'Course', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) admission grade. No immediate action required.",Low,True
STU-01149,0.0664,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-01150,0.0628,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-01151,0.6663,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Moderate risk influenced by ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). Review within 30 days advised.",Medium,True
STU-01152,0.0998,"['Curricular units 2nd sem (grade)', 'Tuition fees up to date', 'Previous qualification (grade)']","Low risk. Key factors: (mitigating) curricular units 2nd sem (grade), (mitigating) tuition fees up to date, and previous qualification (grade). No immediate action required.",Low,True
STU-01153,0.2526,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) mother's occupation, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-01154,0.0645,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) tuition fees up to date, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-01155,0.072,"['ratio_curricular_units_2nd_sem', 'GDP', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, gdp, and (mitigating) admission grade. No immediate action required.",Low,True
